STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA,LATDEG,LATMIN,LATSEC,LONGDEG,LONGMIN,LONGSEC,LATDD,LONGDD_pos,LONGDD,DECK_CONDITION
12,724419,1,5,1,0,0,2,31,35000,McCoys Creek,,Edison Avenue,0.3 Mi. E of McDuff Ave.,99.99,0.433,0,72000193,,30192211,81420290,2,3,4,4,19,2019,2,0,5461,2023,A,7.6,0,0,0,1,0,0,0,5,0,0,0,A,5,5,5,1,0,0,1,0,10.4,15.8,15.8,1.8,0,10.4,12.8,99.99,N,0,N,0,0,8,8,8,6,N,3,65.7,3,43.7,8,4,N,5,8,7,,,,823,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,0,0,1,0,0,0,10,0,1,Y,8,9475,2042,0,N,12,G,8,202.24,30,19,22.11,81,42,2.9,30.322808,81.700806,-81.700806,Good
12,724420,1,5,1,0,0,2,31,35000,Ribault River,,Howell Drive,200FT N OF RIBAULT SCENIC,99.99,0.826,0,72000212,0,30233700,81424800,5,3,4,4,19,2019,2,0,8641,2022,A,10.7,0,0,0,1,1,1,1,5,0,0,0,A,5,5,5,2,0,0,4,0,10.7,36.6,146.3,1.8,3.1,10.7,17.1,99.99,N,0,N,0,0,7,7,7,7,N,3,49.4,3,37.7,7,4,N,5,7,7,,,,322,24,N  ,Y24,N  ,,322,,,,,,,,               ,0,N,2,,0,0,0,1,0,0,0,2,0,2,Y,8,14992,2042,0,N,12,G,7,2501.73,30,23,37,81,42,48,30.393611,81.713333,-81.713333,Good
12,724421,1,5,1,0,0,2,31,35000,Hogan Creek,,Newnan Street,0.2 Miles S of 1st St.,99.99,0.106,0,72000174,0,30200031,81391211,0,3,4,4,19,2016,2,0,1551,2023,A,12.2,0,10,0,0,0,N,N,2,0,0,0,A,5,5,5,1,0,0,1,0,12.2,9.8,9.8,2.1,3.4,12.2,18.9,99.99,N,0,N,0,0,8,8,8,7,N,3,85.2,3,64.5,8,7,N,5,6,7,,,,723,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,0,0,9,2,0,0,10,0,1,Y,8,2691,2042,0,N,12,G,8,185.22,30,20,0.31,81,39,12.11,30.333419,81.653364,-81.653364,Good
12,724422,1,5,1,0,0,2,31,37775,BEAMER CANAL,,COASTAL VIEW DRIVE,1.3 MI S OF BEACH BLVD,30.18,0,0,72000000,0,30164320,81253880,199,3,4,4,17,2016,2,0,48,2022,5,6.8,0,0,0,N,N,1,1,5,0,0,0,A,1,5,1,19,0,0,1,0,10,12.8,12.8,0,0,0,0,30.18,N,0,N,0,0,N,N,N,8,7,3,46.4,3,35.7,7,N,N,5,8,8,,,,822,24,N  ,Y24,N  ,,822,,,,,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,,Y,8,83,2042,0,N,12,G,7,87.04,30,16,43.2,81,25,38.8,30.278667,81.427444,-81.427444,N/A
12,724423,1,5,1,0,0,2,31,37775,BEAMER CANAL,,MARSH VIEW DRIVE,0.4 MI. E OF EUNICE RD,99.99,0,0,72000000,0,30165207,81253879,199,3,4,4,2,2016,2,0,48,2022,5,7.3,0,0,0,N,N,N,N,5,0,0,0,A,5,5,1,19,0,0,1,0,7.1,12.8,12.8,1.1,1.1,0,0,99.99,N,0,N,0,0,N,N,N,8,6,3,46.4,3,35.7,6,N,N,5,8,8,,,,822,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,1,Y,8,83,2042,0,N,12,F,6,93.44,30,16,52.07,81,25,38.79,30.281131,81.427442,-81.427442,N/A
12,724424,1,4,1,210,0,2,31,0,VALLEY RIDGE BLVD,,NOCATEE PARKWAY WB,2.2 MI E OF US 1,99.99,1.661,0,72000300,0,30064020,81264740,1,3,4,4,7,2009,4,5,21500,2022,A,22.6,0,7,0,1,1,1,1,5,N,0,0,A,1,1,5,2,0,0,2,0,20.7,30.8,61.6,0,0,20.7,21.7,99.99,H,7.38,H,14.6,5.7,7,7,7,N,N,3,40.2,3,33.3,7,9,9,5,N,8,,,,1122,24,N  ,N  ,N  ,,,,,,,,,0,               ,0,L,1,,0,0,0,1,0,0,0,8,0,,Y,N,37303,2042,0,N,12,G,7,1336.72,30,6,40.2,81,26,47.4,30.111167,81.4465,-81.4465,Good
12,724425,1,4,1,210,0,2,31,0,VALLEY RIDGE BLVD,,NOCATEE PARKWAY EB,2.2 MI E OF US 1,30.45,1.661,0,72000300,0,30063830,81264760,1,3,4,4,7,2009,4,5,21500,2022,A,22.6,0,7,0,1,1,1,1,5,N,0,0,A,1,1,5,2,0,0,2,0,20.7,30.8,61.6,0,0,20.7,21.7,99.99,H,5.7,H,11.2,5.7,7,7,7,N,N,3,40.2,3,33.3,7,9,9,5,N,8,,,,1122,24,N  ,N  ,N  ,,,,,,,,,0,               ,0,R,1,,0,0,0,1,0,0,0,8,0,,Y,N,37303,2042,0,N,12,G,7,1336.72,30,6,38.3,81,26,47.6,30.110639,81.446556,-81.446556,Good
12,724426,1,4,1,0,0,2,31,35000,Wetlands,,Valley Ridge Blvd,.02 Mi N of Nocatee Pkwy,99.99,1.127,0,72000248,0,30065024,81265581,7,3,4,4,7,2011,5,0,3500,2023,A,22.6,2,0,0,N,N,N,N,5,0,0,0,A,5,5,1,19,0,0,3,0,22.6,2.1,7.8,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,8,3,84.9,3,54.5,8,N,N,5,8,7,,,,423,24,N  ,N  ,N  ,,,,,,,,,0,               ,0,N,2,,0,0,0,N,N,N,N,2,0,,Y,8,6073,2042,0,N,12,G,8,176.28,30,6,50.24,81,26,55.81,30.113956,81.448836,-81.448836,N/A
12,724427,1,5,1,0,0,2,31,35000,DEER CREEK,,TALLEYRAND AVE.,0.25 MI. S OF E 8TH ST.,30.45,2.306,0,72000056,0,30202927,81374552,1,3,4,4,17,1980,4,0,4300,2022,A,15.5,0,0,0,0,0,0,0,5,0,0,0,A,5,5,1,19,0,0,2,0,17.9,3,6.4,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,7,3,49,3,37.9,7,N,N,5,8,7,,,,422,24,N  ,Y24,N  ,,422,,,,,,,,               ,0,N,2,,0,0,0,N,N,N,N,9,0,1,Y,5,7461,2042,0,N,12,G,7,99.2,30,20,29.27,81,37,45.52,30.341464,81.629311,-81.629311,N/A
12,724428,1,5,1,0,0,2,31,35000,BIG FISHWEIR CREEK,,PLYMOUTH STREET,0.3 MI. W OF US-17,30.18,0,0,72000000,0,30181125,81433013,1,3,4,4,19,2000,2,0,8000,2022,5,6.1,0,42,0,N,N,N,N,5,0,0,0,P,5,5,1,19,0,0,2,0,16.3,3.7,10.7,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,4,3,20.6,3,16,3,N,N,3,8,8,,,,922,24,N  ,N  ,Y12,,,923,,,,,,,               ,0,N,2,,0,0,0,N,N,N,N,10,0,,Y,5,13887,2042,0,N,12,P,4,65.27,30,18,11.25,81,43,30.13,30.303125,81.725036,-81.725036,N/A
12,724429,1,5,1,0,0,2,31,35000,CORKLAN BRANCH,,EGRETS NEST DRIVE,0.2 MI S OF GRAN BAY PKWY,99.99,0,0,72000000,0,30074276,81311651,1,3,4,4,19,2010,4,0,6000,2022,0,19.2,2,0,0,N,N,N,N,5,0,0,0,P,5,5,1,19,0,0,2,0,8.6,3,6.6,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,6,1,17.9,1,10.7,3,N,N,1,8,7,,,,922,24,N  ,N  ,Y12,,,923,,,,,,,               ,0,N,2,,0,0,2015,N,N,N,N,5,0,,Y,5,10410,2042,0,N,12,F,6,126.72,30,7,42.76,81,31,16.51,30.128544,81.521253,-81.521253,N/A
12,724430,1,5,1,0,0,2,31,35000,Seaton Creek Tributary 1,,National Cemetery,3.0 MI WEST OF I-95,99.99,0,0,72000000,0,30312800,81411200,6,3,4,4,19,2020,2,0,51,2023,A,10.4,0,20,0,1,1,1,1,5,0,0,0,A,5,5,5,1,0,0,2,0,12.2,13.3,26.5,1.9,1.9,12.2,17.4,99.99,N,0,N,0,0,8,8,8,7,N,3,80,3,46.7,8,9,N,5,8,8,,,,123,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,0,0,2,1,8,8,1,0,,Y,8,88,2042,0,N,12,G,8,461.1,30,31,28,81,41,12,30.524444,81.686667,-81.686667,Good
12,724431,1,5,1,0,0,2,31,35000,LITTLE TROUT RIVER,,OLD KINGS ROAD,0.3 Mi. N of Plummer Rd.,99.99,0.423,0,72000004,0,30262500,81462044,2,3,4,4,17,2017,2,0,1600,2023,A,11.3,0,21,0,1,1,1,1,5,0,0,0,A,1,5,5,1,0,0,1,0,11.3,12.4,12.4,0,0,11.3,12.2,99.99,N,0,N,0,0,7,7,8,8,N,3,55.5,3,42.8,7,6,N,5,9,8,,,,1123,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,0,0,2,2,0,0,2,0,1,Y,8,2776,2042,0,N,12,G,7,151.28,30,26,25,81,46,20.44,30.440278,81.772344,-81.772344,Good
12,724432,1,5,1,0,0,2,31,35000,Second Puncheon Branch,,Deerwood Pk Bl WB,0.84 Mi. East of SR 115,30.18,0,0,72000282,0,30145010,81323173,2,3,4,4,17,1990,2,0,9800,2023,A,9.4,0,32,0,1,0,1,1,5,0,0,0,A,5,5,5,1,0,0,3,0,11.1,9.4,27.3,1.6,0,9.4,12,99.99,N,0,N,0,0,6,6,7,6,N,3,45.4,3,34.9,6,4,N,5,N,7,,,,1223,24,N  ,N  ,N  ,,,,,,,,,,               ,0,L,1,,0,0,0,2,2,0,0,1,0,1,Y,5,17003,2042,0,N,12,F,6,327.6,30,14,50.1,81,32,31.73,30.24725,81.542147,-81.542147,Fair
12,724433,1,5,1,0,0,2,31,37775,St Johns River,,Liberty Street,Liberty St / St Johns Riv,99.99,0,0,72000159,0,30192501,81391175,159,3,4,4,19,2020,2,0,501,2022,A,9.8,0,0,1,1,1,1,1,5,0,0,0,A,5,5,5,1,0,0,9,0,21.2,15.1,125.4,1.8,0,9.8,23,99.99,N,0,N,0,0,8,8,8,8,N,3,50,3,33.3,8,6,N,5,8,8,,,,1222,24,N  ,Y24,N  ,,1222,,,,,,,0,               ,0,N,2,,0,0,0,1,1,0,0,1,0,,Y,5,870,2042,0,N,12,G,8,2884.2,30,19,25.01,81,39,11.75,30.323614,81.653264,-81.653264,Good
12,724434,1,5,1,0,0,2,31,35000,St. Johns River,,Coastline Drive,Coastline Dr over St. Joh,99.99,0,0,72000159,0,30192511,81391970,2,3,4,4,19,2019,2,0,3101,2023,A,10.1,0,0,0,N,N,N,N,5,0,0,0,A,5,5,5,1,0,0,7,0,10.1,19.3,137.5,3,3,10.1,24.5,99.99,N,0,N,0,0,8,8,8,7,N,3,60.4,3,38.6,8,4,N,5,8,7,,,,1223,24,N  ,Y24,N  ,,1223,,,,,,,,               ,0,N,2,,0,0,0,2,2,0,0,5,0,2,Y,8,5380,2042,0,N,12,G,8,3368.75,30,19,25.11,81,39,19.7,30.323642,81.655472,-81.655472,Good
12,724435,1,5,1,0,0,2,31,35000,OLDFIELD CREEK,,TAR KILN ROAD,.45 Mi. E of HoopLanding,99.99,0,0,72000000,0,30084759,81361145,199,3,4,4,19,2012,2,0,101,2023,A,8.3,0,0,0,1,1,0,0,5,0,0,0,A,5,5,5,4,0,0,4,0,8.2,31.7,31.7,0,1.5,8.2,11,99.99,N,0,N,0,0,8,8,7,5,N,3,49.4,3,37.9,7,5,N,5,7,6,,,,423,24,N  ,N  ,N  ,,,,,,,,,0,               ,0,N,2,,0,0,0,1,1,0,0,1,0,1,Y,5,176,2042,0,N,12,G,7,348.7,30,8,47.59,81,36,11.45,30.146553,81.603181,-81.603181,Good
12,724436,1,8,7,0,0,2,31,35000,Dave Rawls Blvd,,West Wharf Connect,1.1MI S/O Hecksher Drive,99.99,0,0,72000000,,30240270,81321770,0,3,4,4,19,1999,2,4,101,2023,5,10.4,0,0,0,1,0,0,0,5,N,0,0,A,1,1,4,2,1,1,6,8,10.4,36.6,296.3,0,0,10.4,11.3,99.99,H,5.3,H,9.3,3.5,8,7,7,N,N,3,32.7,3,25.1,6,7,9,5,N,6,,,,1023,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,0,0,1,1,0,0,50,0,,Y,N,126,2042,0,N,12,G,7,3348.19,30,24,2.7,81,32,17.7,30.40075,81.53825,-81.53825,Good
12,724437,1,8,0,0,0,2,31,35000,St. Johns Creek,,Buck Island Bridge,1.2 Mi N/O Mt Pleasant Rd,99.99,0,0,72000000,0,30230560,81290475,161,3,4,4,19,1995,1,0,101,2023,5,4,0,0,0,1,0,0,0,5,0,0,0,A,1,5,5,4,0,0,1,0,4,15.2,15.2,0,0,4,4.9,99.99,N,0,N,0,0,7,7,7,6,N,3,48,3,36.9,7,2,N,5,6,7,,,,1023,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,3,,0,0,0,1,0,0,0,50,0,1,Y,U,127,2042,0,N,12,G,7,74.48,30,23,5.6,81,29,4.75,30.384889,81.484653,-81.484653,Good
12,724438,1,8,0,0,0,2,31,35000,West Wharf No 2 Causeway,,Causeway Crossover,Blount Island/Intermodal,99.99,0,0,72000000,0,30241060,81323400,0,3,4,4,19,1998,2,2,101,2023,5,7.9,0,0,0,1,1,1,1,5,N,0,0,A,1,1,5,2,0,0,1,0,7.9,24.1,24.1,0,0,7.9,9,99.99,H,4.85,H,1.7,0,7,7,7,N,N,3,61.4,3,47.4,7,5,4,5,N,7,,,,1023,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,0,0,1,0,0,0,5,0,1,Y,N,126,2042,0,N,12,G,7,216.9,30,24,10.6,81,32,34,30.402944,81.542778,-81.542778,Good
12,724439,1,5,1,0,0,2,31,35000,ORTEGA RIVER CANAL,,LAKESIDE DRIVE,.2 MI W/O HERSCHELL ST.,99.99,0,0,72000000,0,30164200,81430300,3,3,4,4,19,2020,2,0,14401,2022,A,8.2,0,25,0,N,N,N,N,5,0,0,0,A,5,5,1,19,0,0,3,0,10.7,3,11,2.4,2.4,0,0,99.99,N,0,N,0,0,N,N,N,8,8,3,43.7,3,33.7,8,N,N,5,8,7,,,,522,24,N  ,Y24,N  ,,522,,,,,,,0,               ,0,N,2,,0,0,0,N,N,N,N,5,0,,Y,8,24985,2042,0,N,12,G,8,90.2,30,16,42,81,43,3,30.278333,81.7175,-81.7175,N/A
12,724440,1,5,1,0,0,2,31,35000,Longbranch Creek,,Loest Road,0.1Mi S of Max Middleburg,99.99,0,0,72000000,0,30113820,82005610,159,3,4,4,9,2021,2,0,261,2023,A,7.2,0,45,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,0,3,0,7.2,3.8,11.6,0,0,7.2,8.1,99.99,N,0,N,0,0,N,N,N,7,7,3,43.1,3,33.3,7,4,N,5,7,7,,,,823,24,N  ,Y24,N  ,,823,,,,,,,,               ,0,N,2,,0,0,0,N,N,N,N,5,0,1,Y,5,453,2042,0,N,12,G,7,93.96,30,11,38.2,82,0,56.1,30.193944,82.015583,-82.015583,N/A
12,724441,1,5,1,0,0,2,31,35000,SECOND PUNCHEON BRANCH,,DEERWOOD Pk Bl EB,0.84 MI. EAST OF SR 115,99.99,0,0,72000282,0,30144906,81323133,2,3,4,4,17,2020,2,0,9800,2023,A,11.7,0,32,0,1,1,1,1,5,0,0,0,A,5,5,5,1,0,0,3,0,11.7,9.3,27.7,0,1.8,11.7,14.8,99.99,N,0,N,0,0,8,8,8,7,N,3,83.3,3,64.3,8,7,N,5,7,7,,,,1223,24,N  ,N  ,N  ,,,,,,,,,,               ,0,R,1,,0,0,0,2,2,0,0,1,0,1,Y,8,17003,2042,0,N,12,G,8,409.96,30,14,49.06,81,32,31.33,30.246961,81.542036,-81.542036,Good
12,724442,1,5,1,0,0,2,31,35000,NINE MILE CREEK,,MONCRIEF-DINSMORE,0.2 MI N OF GILCHRIST RD,99.99,0,0,72000000,0,30242600,81450800,161,3,4,4,19,2019,2,0,31,2023,A,6.4,0,20,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,0,3,0,9.1,3.7,13.7,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,8,3,63,3,48.6,8,N,N,5,7,8,,,,623,24,N  ,Y24,N  ,,623,,,,,,,,               ,0,N,2,,0,0,0,N,N,N,N,0,0,,Y,5,54,2042,0,N,12,G,8,87.68,30,24,26,81,45,8,30.407222,81.752222,-81.752222,N/A
12,724443,1,5,1,0,0,2,31,35000,GINHOUSE CREEK,,MONUMENT ROAD,0.6 MI E of I-295,30.18,0,0,72506000,0,30204252,81315124,3,3,4,4,16,1998,4,0,25500,2022,0,29.3,2,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,3,0,8.5,2,6.7,0,0,0,0,30.18,N,0,N,0,0,N,N,N,7,7,3,37.9,3,29,7,N,N,5,8,8,,,,822,24,N  ,Y24,N  ,,822,,,,,,,0,               ,0,N,2,,0,0,0,N,N,N,N,5,0,,Y,8,44242,2042,0,N,12,G,7,196.31,30,20,42.52,81,31,51.24,30.345144,81.5309,-81.5309,N/A
12,724444,1,5,1,0,0,2,31,35000,Sandalwood Canal,,Coachman Lakes Dr,0.3 Mi. N of Alden Rd,99.99,0,0,72000000,0,30182260,81301649,4,3,4,4,19,2006,2,0,501,2022,A,7.9,0,36,0,1,1,0,0,5,0,0,0,A,1,5,5,2,0,0,1,0,11,22.8,22.8,1.5,1.5,7.9,11.7,30.45,N,0,N,0,0,7,7,7,7,N,3,80.6,3,62.4,7,5,N,5,7,7,,,0,922,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,0,0,0,1,0,,Y,5,869,2042,0,N,12,G,7,266.76,30,18,22.6,81,30,16.49,30.306278,81.504581,-81.504581,Good
12,724445,1,5,1,0,0,2,31,35000,Washington St.,,Gator Bowl Blvd.,0.07 Mi E of N Liberty St,4.75,0,1,72000000,0,30191478,81380610,3,3,4,4,12,1967,4,14,2900,2022,5,7.3,3,99,1,0,0,0,0,5,0,0,0,A,1,6,4,2,5,2,13,18,7.3,57.6,840.5,0.5,0.5,18.3,19.7,4.67,H,4.41,H,0.8,0,6,6,7,7,N,1,33,1,20,5,4,3,5,9,8,,,,1022,19,Y19,N  ,N  ,1022,,,,,,,,0,               ,0,N,2,,1,0,2022,1,0,0,0,1,0,,Y,9,5032,2042,0,N,12,F,6,16557.85,30,19,14.78,81,38,6.1,30.320772,81.635028,-81.635028,Fair
12,724447,1,5,1,0,0,2,31,35000,LITTLE POTTSBURG CREEK,,JORK ROAD,0.1M S OF ATLANTIC BLVD,30.45,0,0,72000000,0,30182700,81364400,2,3,4,4,19,2023,2,0,44,2023,A,7.3,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,1,0,0,1,0,7.3,0,11,0,0,7.3,7.9,30.45,N,0,N,0,0,8,8,8,8,N,3,99.9,3,70.2,8,6,N,5,N,7,,,,1223,24,N  ,Y24,N  ,,1223,,,,,,,0,               ,0,N,2,,0,0,0,2,0,0,0,0,0,,Y,8,50,2042,0,N,12,G,8,86.9,30,18,27,81,36,44,30.3075,81.612222,-81.612222,Good
12,724451,1,4,1,0,0,2,31,35000,Pottsburg Creek,,Gate Parkway,0.4 MI East of Belfort Rd,99.99,9.093,0,72000281,,30151273,81343223,2,3,4,4,17,2005,4,0,17000,2022,0,18.3,1,0,0,0,N,N,N,5,0,0,0,A,1,5,1,19,0,0,3,0,99.9,10.7,35.1,1.6,1.6,0,0,99.99,N,0,N,0,0,N,N,N,7,7,3,50.6,3,34.7,7,N,N,5,7,7,,,,422,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,0,0,0,N,N,N,N,1,0,,Y,8,29495,2042,0,N,12,G,7,642.33,30,15,12.73,81,34,32.23,30.253536,81.575619,-81.575619,N/A
12,726602,1,5,1,0,0,2,31,48100,HOPKINS CREEK,,KINGS ROAD,0.4 MI SOUTH OF FOREST AV,99.99,0.389,0,72000197,0,30183329,81250068,3,3,4,4,19,2020,2,0,151,2022,A,7.3,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,1,0,0,4,0,7.9,12.8,51.1,0,0,7.9,8.9,99.99,N,0,N,0,0,8,8,8,8,N,3,99.9,3,51.3,8,5,N,5,8,8,,,,1022,24,N  ,Y24,N  ,,1022,,,,,,,,               ,0,N,2,,0,0,0,1,1,0,0,2,0,1,Y,8,262,2042,0,N,12,G,8,454.79,30,18,33.29,81,25,0.68,30.309247,81.416856,-81.416856,Good
12,729012,1,8,8,0,0,2,31,35000,US 90 (SR 10),,WINN DIXIE SRVC RD,1.8 MI EAST OF US 301,99.99,0,0,72000000,0,30181500,81563100,6,3,26,26,9,2000,2,2,1751,2021,6,15.8,3,0,0,1,1,1,1,5,0,0,0,A,1,4,5,2,0,0,2,0,7.9,32.9,65.8,0,0,15.8,17.4,99.99,R,6.89,H,7.2,0,7,7,8,N,N,1,71.7,1,43.7,7,9,7,5,N,8,,,0,422,24,N  ,N  ,Y24,,,622,0,0,0,,,0,               ,0,N,2,,0,0,0,1,0,0,0,36,0,,Y,N,3038,2042,0,N,12,G,7,1144.92,30,18,15,81,56,31,30.304167,81.941944,-81.941944,Good
12,740008,1,2,1,17,0,2,89,0,ST. MARYS RIVER,,US-17 (SR-5),FL. - GA. STATE LINE,5.01,21.353,1,74020000,0,30442999,81411670,5,3,1,1,2,1927,2,0,4300,2022,2,8.7,0,0,0,0,1,1,1,2,1,2.7,24.3,A,1,5,3,17,1,4,2,8,6,30.8,171.5,0,0,6,6.7,5.01,N,0,N,0,0,7,6,5,7,N,1,54.1,1,32.5,5,2,N,5,8,3,31,1,171.3,422,24,Y24,Y11,Y12,422,423,423,3840,0,3840,,134,0,3990010,0,N,2,,1,0,2005,3,6,0,0,6,0,1,Y,3,7460,2044,0,N,12,F,5,1149.05,30,44,29.99,81,41,16.7,30.741664,81.687972,-81.687972,Good
12,740011,1,2,1,1,0,2,89,0,BRADDOCK CREEK,,US-1 SB (SR-15),3 MI. N. OF DUVAL CO.,99.99,4.857,1,74030000,0,30323971,81485754,2,3,1,1,14,1924,2,0,8050,2022,2,9.4,0,0,0,N,N,N,N,3,0,0,0,A,1,5,1,1,0,0,2,0,12.8,6.4,12.8,0,0,9.4,17.3,99.99,N,0,N,0,0,7,7,6,6,N,1,53.8,1,32.7,6,4,N,5,8,8,,,0,1123,24,N  ,N  ,N  ,,,,0,0,0,,,0,               ,0,L,1,,1,0,1987,1,0,0,0,11,0,,Y,3,13967,2044,0,N,12,F,6,221.44,30,32,39.71,81,48,57.54,30.544364,81.815983,-81.815983,Good
12,740014,1,2,1,1,0,2,89,0,CAR SEAT CREEK,,US-1 SB (SR-15),1.9 MI. N. OF SR-200,99.99,10.44,1,74030000,0,30351828,81494873,2,3,1,1,2,1924,2,0,7850,2022,2,9.1,0,0,0,N,N,N,N,3,0,0,0,A,1,5,1,1,0,0,2,0,12.5,6.1,12.8,0,0,9.1,17.4,99.99,N,0,N,0,0,7,7,6,6,N,1,62,1,37.2,6,4,N,5,8,8,,,0,622,24,N  ,N  ,N  ,,,,0,0,0,,,0,               ,0,L,1,,1,0,1989,1,6,0,0,14,0,,Y,3,13620,2044,0,N,12,F,6,222.72,30,35,18.28,81,49,48.73,30.588411,81.830203,-81.830203,Good
12,740018,1,2,1,1,0,2,89,0,ST. MARYS RIVER,,US-1 SB (SR-15),FL. - GA. LINE,99.99,36.098,1,74030000,0,30463596,81584458,2,3,1,1,2,1957,2,0,4941,2022,5,9.4,0,0,0,1,1,1,1,5,1,8.8,19.4,A,1,5,3,2,0,0,5,0,8.5,23.5,116.4,0,0,8.5,10.4,99.99,N,0,N,0,0,6,7,7,6,N,3,52.9,3,40.8,7,3,N,5,8,8,38,1,116.4,223,24,N  ,Y23,N  ,,223,,409,0,409,,134,0,4990020,0,L,1,,1,0,0,1,0,0,0,13,0,1,Y,5,8572,2044,0,N,12,F,6,1210.56,30,46,35.96,81,58,44.58,30.776656,81.97905,-81.97905,Fair
